"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","microphone_confirmed","device_id","view_history","trial_type_label","estimated_stimulus_onset","audio_upload","stimulus_code","sentence","condition","trial_stage","audio_url","recording_attempt","recording_filename","review_decision","saved_audio_file"
"1406","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">A jellyfish is more than 95% water.</p>
          </div>
        ","0","html-button-response","60","195317","0.0-24.0-0.0","ha77v84840","","","","","","","F9T","A jellyfish is more than 95% water.","true","sentence_ready","","","","",""
"4227","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A jellyfish is more than 95% water.</p>
          </div>
        ","null","html-audio-response","61","199607","0.0-24.0-1.0","ha77v84840","","","","","1","","F9T","A jellyfish is more than 95% water.","true","sentence_recording","blob:https://charburnham.github.io/5894cb8e-0e5d-4abe-8166-a00a4bbee1cc","1","ha77v84840_F9T_audio.webm","",""
"798","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">A jellyfish is more than 95% water.</p>
              <audio controls src=""blob:https://charburnham.github.io/5894cb8e-0e5d-4abe-8166-a00a4bbee1cc"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","62","200406","0.0-24.0-2.0","ha77v84840","","","","","","queued","F9T","A jellyfish is more than 95% water.","true","sentence_review","","1","ha77v84840_F9T_audio.webm","accepted","ha77v84840_F9T_audio.webm"
"2190","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Children tend to grow faster in the winter.</p>
          </div>
        ","0","html-button-response","63","202597","0.0-25.0-0.0","ha77v84840","","","","","","","F12F","Children tend to grow faster in the winter.","false","sentence_ready","","","","",""
"3907","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Children tend to grow faster in the winter.</p>
          </div>
        ","null","html-audio-response","64","206567","0.0-25.0-1.0","ha77v84840","","","","","1","","F12F","Children tend to grow faster in the winter.","false","sentence_recording","blob:https://charburnham.github.io/69facfc0-54c7-4627-91d6-2ddb17f20836","1","ha77v84840_F12F_audio.webm","",""
"1070","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Children tend to grow faster in the winter.</p>
              <audio controls src=""blob:https://charburnham.github.io/69facfc0-54c7-4627-91d6-2ddb17f20836"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","65","207637","0.0-25.0-2.0","ha77v84840","","","","","","queued","F12F","Children tend to grow faster in the winter.","false","sentence_review","","1","ha77v84840_F12F_audio.webm","accepted","ha77v84840_F12F_audio.webm"
"1759","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Tapeworms can reach up to 98 feet in length.</p>
          </div>
        ","0","html-button-response","66","209397","0.0-26.0-0.0","ha77v84840","","","","","","","47T","Tapeworms can reach up to 98 feet in length.","true","sentence_ready","","","","",""
"4700","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Tapeworms can reach up to 98 feet in length.</p>
          </div>
        ","null","html-audio-response","67","214159","0.0-26.0-1.0","ha77v84840","","","","","1","","47T","Tapeworms can reach up to 98 feet in length.","true","sentence_recording","blob:https://charburnham.github.io/97514148-0964-41f2-87dd-75d0cfe5273b","1","ha77v84840_47T_audio.webm","",""
"782","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Tapeworms can reach up to 98 feet in length.</p>
              <audio controls src=""blob:https://charburnham.github.io/97514148-0964-41f2-87dd-75d0cfe5273b"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","68","214941","0.0-26.0-2.0","ha77v84840","","","","","","queued","47T","Tapeworms can reach up to 98 feet in length.","true","sentence_review","","1","ha77v84840_47T_audio.webm","accepted","ha77v84840_47T_audio.webm"
"1734","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">A shrimp's heart is located in its head.</p>
          </div>
        ","0","html-button-response","69","216677","0.0-27.0-0.0","ha77v84840","","","","","","","51T","A shrimp's heart is located in its head.","true","sentence_ready","","","","",""
"4228","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A shrimp's heart is located in its head.</p>
          </div>
        ","null","html-audio-response","70","220968","0.0-27.0-1.0","ha77v84840","","","","","1","","51T","A shrimp's heart is located in its head.","true","sentence_recording","blob:https://charburnham.github.io/15c08bf9-ac9a-4f38-af63-f58ff6050624","1","ha77v84840_51T_audio.webm","",""
"820","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">A shrimp's heart is located in its head.</p>
              <audio controls src=""blob:https://charburnham.github.io/15c08bf9-ac9a-4f38-af63-f58ff6050624"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","71","221789","0.0-27.0-2.0","ha77v84840","","","","","","queued","51T","A shrimp's heart is located in its head.","true","sentence_review","","1","ha77v84840_51T_audio.webm","accepted","ha77v84840_51T_audio.webm"
"4223","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Gerald Ford was the first U.S. president born in a hospital.</p>
          </div>
        ","0","html-button-response","72","226013","0.0-28.0-0.0","ha77v84840","","","","","","","39F","Gerald Ford was the first U.S. president born in a hospital.","false","sentence_ready","","","","",""
"5426","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Gerald Ford was the first U.S. president born in a hospital.</p>
          </div>
        ","null","html-audio-response","73","231493","0.0-28.0-1.0","ha77v84840","","","","","1","","39F","Gerald Ford was the first U.S. president born in a hospital.","false","sentence_recording","blob:https://charburnham.github.io/323a3a0e-2dde-438e-8c6a-36ff5bdf1aab","1","ha77v84840_39F_audio.webm","",""
